00TI               20251126                                                                                   
0601TIR4N       20260101009350100000005000 0400000000002520   
0601TIR4N       20260101009355100000005000 0400000000002520   
0601TIR4N       20260101009360100000005000 0400000000002520   
0601TIR4N       20260101009365100000005000 0400000000002520   
0601TIR4N       20260101009370100000005000 0400000000002520   
0601TIR4N       20260101009375100000005000 0400000000002520   
0601TIR4N       20260101009380100000005000 0400000000002520   
0601TIR4N       20260101009385100000005000 0400000000002520   
0601TIR4N       20260101009390100000005000 0400000000002520   
0601TIR4N       20260101009395100000005000 0400000000002520   
0601TIR4N       20260101009400100000005000 0400000000002520   
0601TIR4N       20260101009405100000005000 0400000000002520   
0601TIR4N       20260101009410100000005000 0400000000002520   
0601TIR4N       20260101009415100000005000 0400000000002520   
0601TIR4N       20260101009420100000005000 0400000000002520   
0601TIR4N       20260101009425100000005000 0400000000002520   
0601TIR4N       20260101009430100000005000 0400000000002520   
0601TIR4N       20260101009435100000005000 0400000000002520   
0601TIR4N       20260101009440100000005000 0400000000002520   
0601TIR4N       20260101009445100000005000 0400000000002520   
0601TIR4N       20260101009450100000005000 0400000000002520   
0601TIR4N       20260101009455100000005000 0400000000002520   
0601TIR4N       20260101009460100000005000 0400000000002520   
0601TIR4N       20260101009465100000005000 0400000000002520   
0601TIR4N       20260101009470100000005000 0400000000002520   
0601TIR4N       20260101009475100000005000 0400000000002520   
0601TIR4N       20260101009480100000005000 0400000000002520   
0601TIR4N       20260101009485100000005000 0400000000002520   
0601TIR4N       20260101009490100000005000 0400000000002520   
0601TIR4N       20260101009495100000005000 0400000000002520   
0601TIR4N       20260101009500100000005000 0400000000002520   
0601TIR4N       20260101009505100000005000 0400000000002520   
0601TIR4N       20260101009510100000005000 0400000000002520   
0601TIR4N       20260101009515100000005000 0400000000002520   
0601TIR4N       20260101009520100000005000 0400000000002520   
0601TIR4N       20260101009525100000005000 0400000000002520   
0601TIR4N       20260101009530100000005000 0400000000002520   
0601TIR4N       20260101009535100000005000 0400000000002520   
0601TIR4N       20260101009540100000005000 0400000000002520   
0601TIR4N       20260101009545100000005000 0400000000002520   
0601TIR4N       20260101009550100000005000 0400000000002520   
0601TIR4N       20260101009555100000005000 0400000000002520   
0601TIR4N       20260101009560100000005000 0400000000002520   
0601TIR4N       20260101009565100000005000 0400000000002520   
0601TIR4N       20260101009570100000005000 0400000000002520   
0601TIR4N       20260101009575100000005000 0400000000002520   
0601TIR4N       20260101009580100000005000 0400000000002520   
0601TIR4N       20260101009585100000005000 0400000000002520   
0601TIR4N       20260101009590100000005000 0400000000002520   
0601TIR4N       20260101009595100000005000 0400000000002520   
0601TIR4N       20260101009600100000005000 0400000000002520   
0601TIR4N       20260101009605100000005000 0400000000002520   
0601TIR4N       20260101009610100000005000 0400000000002520   
0601TIR4N       20260101009615100000005000 0400000000002520   
0601TIR4N       20260101009620100000005000 0400000000002520   
0601TIR4N       20260101009625100000005000 0400000000002520   
0601TIR4N       20260101009630100000005000 0400000000002520   
0601TIR4N       20260101009635100000005000 0400000000002520   
0601TIR4N       20260101009640100000005000 0400000000002520   
0601TIR4N       20260101009645100000005000 0400000000002520   
0601TIR4N       20260101009650100000005000 0400000000002520   
0601TIR4N       20260101009655100000005000 0400000000002520   
0601TIR4N       20260101009660100000005000 0400000000002520   
0601TIR4N       20260101009665100000005000 0400000000002520   
0601TIR4N       20260101009670100000005000 0400000000002520   
0601TIR4N       20260101009675100000005000 0400000000002520   
0601TIR4N       20260101009680100000005000 0400000000002520   
0601TIR4N       20260101009685100000005000 0400000000002520   
0601TIR4N       20260101009690100000005000 0400000000002520   
0601TIR4N       20260101009695100000005000 0400000000002520   
0601TIR4N       20260101009700100000005000 0400000000002520   
0601TIR4N       20260101009705100000005000 0400000000002520   
0601TIR4N       20260101009710100000005000 0400000000002520   
0601TIR4N       20260101009715100000005000 0400000000002520   
0601TIR4N       20260101009720100000005000 0400000000002520   
0601TIR4N       20260101009725100000005000 0400000000002520   
0601TIR4N       20260101009730100000005000 0400000000002520   
0601TIR4N       20260101009735100000005000 0400000000002520   
0601TIR4N       20260101009740100000005000 0400000000002520   
0601TIR4N       20260101009745100000005000 0400000000002520   
0601TIR4N       20260101009750100000005000 0400000000002520   
0601TIR4N       20260101009755100000005000 0400000000002520   
0601TIR4N       20260101009760100000005000 0400000000002520   
0601TIR4N       20260101009765100000005000 0400000000002520   
0601TIR4N       20260101009770100000005000 0400000000002520   
0601TIR4N       20260101009775100000005000 0400000000002520   
0601TIR4N       20260101009780100000005000 0400000000002520   
0601TIR4N       20260101009785100000005000 0400000000002520   
0601TIR4N       20260101009790100000005000 0400000000002520   
0601TIR4N       20260101009795100000005000 0400000000002520   
0601TIR4N       20260101009800100000005000 0400000000002520   
0601TIR4N       20260101009805100000005000 0400000000002520   
0601TIR4N       20260101009810100000005000 0400000000002520   
0601TIR4N       20260101009815100000005000 0400000000002520   
0601TIR4N       20260101009820100000005000 0400000000002520   
0601TIR4N       20260101009825100000005000 0400000000002520   
0601TIR4N       20260101009830100000005000 0400000000002520   
0601TIR4N       20260101009835100000005000 0400000000002520   
0601TIR4N       20260101009840100000005000 0400000000002520   
0601TIR4N       20260101009845100000005000 0400000000002520   
0601TIR4N       20260101009850100000005000 0400000000002520   
0601TIR4N       20260101009855100000005000 0400000000002520   
0601TIR4N       20260101009860100000005000 0400000000002520   
0601TIR4N       20260101009865100000005000 0400000000002520   
0601TIR4N       20260101009870100000005000 0400000000002520   
0601TIR4N       20260101009875100000005000 0400000000002520   
0601TIR4N       20260101009880100000005000 0400000000002520   
0601TIR4N       20260101009885100000005000 0400000000002520   
0601TIR4N       20260101009890100000005000 0400000000002520   
0601TIR4N       20260101009895100000005000 0400000000002520   
0601TIR4N       20260101009900100000005000 0400000000002520   
0601TIR4N       20260101009905100000005000 0400000000002520   
0601TIR4N       20260101009910100000005000 0400000000002530   
0601TIR4N       20260101009915100000005000 0400000000002530   
0601TIR4N       20260101009920100000005000 0400000000002530   
0601TIR4N       20260101009925100000005000 0400000000002530   
0601TIR4N       20260101009930100000005000 0400000000002530   
0601TIR4N       20260101009935100000005000 0400000000002530   
0601TIR4N       20260101009940100000005000 0400000000002530   
0601TIR4N       20260101009945100000005000 0400000000002530   
0601TIR4N       20260101009950100000005000 0400000000002530   
0601TIR4N       20260101009955100000005000 0400000000002530   
0601TIR4N       20260101009960100000005000 0400000000002530   
0601TIR4N       20260101009965100000005000 0400000000002530   
0601TIR4N       20260101009970100000005000 0400000000002530   
0601TIR4N       20260101009975100000005000 0400000000002530   
0601TIR4N       20260101009980100000005000 0400000000002530   
0601TIR4N       20260101009985100000005000 0400000000002530   
0601TIR4N       20260101009990100000005000 0400000000002530   
0601TIR4N       20260101009995100000005000 0400000000002530   
0601TIR5N       20260101000000100000025000 0500000000000120   
0601TIR5N       20260101000025100000005000 0500000000000090   
0601TIR5N       20260101000030100000005000 0500000000000080   
0601TIR5N       20260101000035100000005000 0500000000000070   
0601TIR5N       20260101000040100000005000 0500000000000060   
0601TIR5N       20260101000045100000005000 0500000000000050   
0601TIR5N       20260101000050100000005000 0500000000000040   
0601TIR5N       20260101000055100000005000 0500000000000040   
0601TIR5N       20260101000060100000005000 0500000000000040   
0601TIR5N       20260101000065100000005000 0500000000000040   
0601TIR5N       20260101000070100000005000 0500000000000040   
0601TIR5N       20260101000075100000005000 0500000000000030   
0601TIR5N       20260101000080100000005000 0500000000000030   
0601TIR5N       20260101000085100000005000 0500000000000030   
0601TIR5N       20260101000090100000005000 0500000000000030   
0601TIR5N       20260101000095100000005000 0500000000000020   
0601TIR5N       20260101000100100000005000 0500000000000020   
0601TIR5N       20260101000105100000005000 0500000000000020   
0601TIR5N       20260101000110100000005000 0500000000000020   
0601TIR5N       20260101000115100000005000 0500000000000020   
0601TIR5N       20260101000120100000005000 0500000000000020   
0601TIR5N       20260101000125100000005000 0500000000000020   
0601TIR5N       20260101000130100000005000 0500000000000020   
0601TIR5N       20260101000135100000005000 0500000000000010   
0601TIR5N       20260101000140100000005000 0500000000000010   
0601TIR5N       20260101000145100000005000 0500000000000010   
0601TIR5N       20260101000150100000005000 0500000000000010   
0601TIR5N       20260101000155100000005000 0500000000000010   
0601TIR5N       20260101000160100000005000 0500000000000010   
0601TIR5N       20260101000165100000005000 0500000000000040   
0601TIR5N       20260101000170100000005000 0500000000000050   
0601TIR5N       20260101000175100000005000 0500000000000070   
0601TIR5N       20260101000180100000005000 0500000000000080   
0601TIR5N       20260101000185100000005000 0500000000000100   
0601TIR5N       20260101000190100000005000 0500000000000120   
0601TIR5N       20260101000195100000005000 0500000000000130   
0601TIR5N       20260101000200100000005000 0500000000000140   
0601TIR5N       20260101000205100000005000 0500000000000160   
0601TIR5N       20260101000210100000005000 0500000000000160   
0601TIR5N       20260101000215100000005000 0500000000000180   
0601TIR5N       20260101000220100000005000 0500000000000190   
0601TIR5N       20260101000225100000005000 0500000000000200   
0601TIR5N       20260101000230100000005000 0500000000000210   
0601TIR5N       20260101000235100000005000 0500000000000220   
0601TIR5N       20260101000240100000005000 0500000000000240   
0601TIR5N       20260101000245100000005000 0500000000000250   
0601TIR5N       20260101000250100000005000 0500000000000250   
0601TIR5N       20260101000255100000005000 0500000000000260   
0601TIR5N       20260101000260100000005000 0500000000000270   
0601TIR5N       20260101000265100000005000 0500000000000270   
0601TIR5N       20260101000270100000005000 0500000000000280   
0601TIR5N       20260101000275100000005000 0500000000000280   
0601TIR5N       20260101000280100000005000 0500000000000280   
0601TIR5N       20260101000285100000005000 0500000000000290   
0601TIR5N       20260101000290100000005000 0500000000000290   
0601TIR5N       20260101000295100000005000 0500000000000300   
0601TIR5N       20260101000300100000005000 0500000000000320   
0601TIR5N       20260101000305100000005000 0500000000000320   
0601TIR5N       20260101000310100000005000 0500000000000330   
0601TIR5N       20260101000315100000005000 0500000000000340   
0601TIR5N       20260101000320100000005000 0500000000000360   
0601TIR5N       20260101000325100000005000 0500000000000360   
0601TIR5N       20260101000330100000005000 0500000000000370   
0601TIR5N       20260101000335100000005000 0500000000000380   
0601TIR5N       20260101000340100000005000 0500000000000400   
0601TIR5N       20260101000345100000005000 0500000000000410   
0601TIR5N       20260101000350100000005000 0500000000000420   
0601TIR5N       20260101000355100000005000 0500000000000430   
0601TIR5N       20260101000360100000005000 0500000000000440   
0601TIR5N       20260101000365100000005000 0500000000000450   
0601TIR5N       20260101000370100000005000 0500000000000460   
0601TIR5N       20260101000375100000005000 0500000000000480   
0601TIR5N       20260101000380100000005000 0500000000000480   
0601TIR5N       20260101000385100000005000 0500000000000490   
0601TIR5N       20260101000390100000005000 0500000000000500   
0601TIR5N       20260101000395100000005000 0500000000000510   
0601TIR5N       20260101000400100000005000 0500000000000520   
0601TIR5N       20260101000405100000005000 0500000000000520   
0601TIR5N       20260101000410100000005000 0500000000000530   
0601TIR5N       20260101000415100000005000 0500000000000540   
0601TIR5N       20260101000420100000005000 0500000000000560   
0601TIR5N       20260101000425100000005000 0500000000000560   
0601TIR5N       20260101000430100000005000 0500000000000570   
0601TIR5N       20260101000435100000005000 0500000000000580   
0601TIR5N       20260101000440100000005000 0500000000000590   
0601TIR5N       20260101000445100000005000 0500000000000600   
0601TIR5N       20260101000450100000005000 0500000000000600   
0601TIR5N       20260101000455100000005000 0500000000000610   
0601TIR5N       20260101000460100000005000 0500000000000620   
0601TIR5N       20260101000465100000005000 0500000000000630   
0601TIR5N       20260101000470100000005000 0500000000000640   
0601TIR5N       20260101000475100000005000 0500000000000640   
0601TIR5N       20260101000480100000005000 0500000000000650   
0601TIR5N       20260101000485100000005000 0500000000000650   
0601TIR5N       20260101000490100000005000 0500000000000660   
0601TIR5N       20260101000495100000005000 0500000000000670   
0601TIR5N       20260101000500100000005000 0500000000000680   
0601TIR5N       20260101000505100000005000 0500000000000680   
0601TIR5N       20260101000510100000005000 0500000000000690   
0601TIR5N       20260101000515100000005000 0500000000000700   
0601TIR5N       20260101000520100000005000 0500000000000710   
0601TIR5N       20260101000525100000005000 0500000000000720   
0601TIR5N       20260101000530100000005000 0500000000000720   
0601TIR5N       20260101000535100000005000 0500000000000730   
0601TIR5N       20260101000540100000005000 0500000000000730   
0601TIR5N       20260101000545100000005000 0500000000000740   
0601TIR5N       20260101000550100000005000 0500000000000750   
0601TIR5N       20260101000555100000005000 0500000000000760   
0601TIR5N       20260101000560100000005000 0500000000000760   
0601TIR5N       20260101000565100000005000 0500000000000770   
0601TIR5N       20260101000570100000005000 0500000000000770   
0601TIR5N       20260101000575100000005000 0500000000000790   
0601TIR5N       20260101000580100000005000 0500000000000790   
0601TIR5N       20260101000585100000005000 0500000000000800   
0601TIR5N       20260101000590100000005000 0500000000000800   
0601TIR5N       20260101000595100000005000 0500000000000800   
0601TIR5N       20260101000600100000005000 0500000000000810   
0601TIR5N       20260101000605100000005000 0500000000000820   
0601TIR5N       20260101000610100000005000 0500000000000830   
0601TIR5N       20260101000615100000005000 0500000000000840   
0601TIR5N       20260101000620100000005000 0500000000000840   
0601TIR5N       20260101000625100000005000 0500000000000840   
0601TIR5N       20260101000630100000005000 0500000000000850   
0601TIR5N       20260101000635100000005000 0500000000000860   
0601TIR5N       20260101000640100000005000 0500000000000870   
0601TIR5N       20260101000645100000005000 0500000000000870   
0601TIR5N       20260101000650100000005000 0500000000000880   
0601TIR5N       20260101000655100000005000 0500000000000880   
0601TIR5N       20260101000660100000005000 0500000000000890   
0601TIR5N       20260101000665100000005000 0500000000000890   
0601TIR5N       20260101000670100000005000 0500000000000900   
0601TIR5N       20260101000675100000005000 0500000000000910   
0601TIR5N       20260101000680100000005000 0500000000000920   
0601TIR5N       20260101000685100000005000 0500000000000920   
0601TIR5N       20260101000690100000005000 0500000000000920   
0601TIR5N       20260101000695100000005000 0500000000000920   
0601TIR5N       20260101000700100000005000 0500000000000930   
0601TIR5N       20260101000705100000005000 0500000000000940   
0601TIR5N       20260101000710100000005000 0500000000000940   
0601TIR5N       20260101000715100000005000 0500000000000950   
0601TIR5N       20260101000720100000005000 0500000000000960   
0601TIR5N       20260101000725100000005000 0500000000000960   
0601TIR5N       20260101000730100000005000 0500000000000960   
0601TIR5N       20260101000735100000005000 0500000000000960   
0601TIR5N       20260101000740100000005000 0500000000000970   
0601TIR5N       20260101000745100000005000 0500000000000980   
0601TIR5N       20260101000750100000005000 0500000000000980   
0601TIR5N       20260101000755100000005000 0500000000000990   
0601TIR5N       20260101000760100000005000 0500000000000990   
0601TIR5N       20260101000765100000005000 0500000000001000   
0601TIR5N       20260101000770100000005000 0500000000001000   
0601TIR5N       20260101000775100000005000 0500000000001000   
0601TIR5N       20260101000780100000005000 0500000000001000   
0601TIR5N       20260101000785100000005000 0500000000001010   
0601TIR5N       20260101000790100000005000 0500000000001010   
0601TIR5N       20260101000795100000005000 0500000000001020   
0601TIR5N       20260101000800100000005000 0500000000001020   
0601TIR5N       20260101000805100000005000 0500000000001030   
0601TIR5N       20260101000810100000005000 0500000000001030   
0601TIR5N       20260101000815100000005000 0500000000001040   
0601TIR5N       20260101000820100000005000 0500000000001040   
0601TIR5N       20260101000825100000005000 0500000000001040   
0601TIR5N       20260101000830100000005000 0500000000001040   
0601TIR5N       20260101000835100000005000 0500000000001050   
0601TIR5N       20260101000840100000005000 0500000000001050   
0601TIR5N       20260101000845100000005000 0500000000001060   
0601TIR5N       20260101000850100000005000 0500000000001060   
0601TIR5N       20260101000855100000005000 0500000000001070   
0601TIR5N       20260101000860100000005000 0500000000001080   
0601TIR5N       20260101000865100000005000 0500000000001080   
0601TIR5N       20260101000870100000005000 0500000000001080   
0601TIR5N       20260101000875100000005000 0500000000001080   
0601TIR5N       20260101000880100000005000 0500000000001090   
0601TIR5N       20260101000885100000005000 0500000000001090   
0601TIR5N       20260101000890100000005000 0500000000001100   
0601TIR5N       20260101000895100000005000 0500000000001100   
0601TIR5N       20260101000900100000005000 0500000000001110   
0601TIR5N       20260101000905100000005000 0500000000001120   
0601TIR5N       20260101000910100000005000 0500000000001120   
0601TIR5N       20260101000915100000005000 0500000000001120   
0601TIR5N       20260101000920100000005000 0500000000001120   
0601TIR5N       20260101000925100000005000 0500000000001120   
0601TIR5N       20260101000930100000005000 0500000000001130   
0601TIR5N       20260101000935100000005000 0500000000001140   
0601TIR5N       20260101000940100000005000 0500000000001140   
0601TIR5N       20260101000945100000005000 0500000000001150   
0601TIR5N       20260101000950100000005000 0500000000001150   
0601TIR5N       20260101000955100000005000 0500000000001160   
0601TIR5N       20260101000960100000005000 0500000000001160   
0601TIR5N       20260101000965100000005000 0500000000001160   
0601TIR5N       20260101000970100000005000 0500000000001160   
0601TIR5N       20260101000975100000005000 0500000000001170   
0601TIR5N       20260101000980100000005000 0500000000001180   
0601TIR5N       20260101000985100000005000 0500000000001180   
0601TIR5N       20260101000990100000005000 0500000000001190   
0601TIR5N       20260101000995100000005000 0500000000001190   
0601TIR5N       20260101001000100000005000 0500000000001190   
0601TIR5N       20260101001005100000005000 0500000000001200   
0601TIR5N       20260101001010100000005000 0500000000001200   
0601TIR5N       20260101001015100000005000 0500000000001200   
0601TIR5N       20260101001020100000005000 0500000000001200   
0601TIR5N       20260101001025100000005000 0500000000001210   
0601TIR5N       20260101001030100000005000 0500000000001210   
0601TIR5N       20260101001035100000005000 0500000000001220   
0601TIR5N       20260101001040100000005000 0500000000001220   
0601TIR5N       20260101001045100000005000 0500000000001230   
0601TIR5N       20260101001050100000005000 0500000000001230   
0601TIR5N       20260101001055100000005000 0500000000001240   
0601TIR5N       20260101001060100000005000 0500000000001240   
0601TIR5N       20260101001065100000005000 0500000000001240   
0601TIR5N       20260101001070100000005000 0500000000001240   
0601TIR5N       20260101001075100000005000 0500000000001240   
0601TIR5N       20260101001080100000005000 0500000000001250   
0601TIR5N       20260101001085100000005000 0500000000001250   
0601TIR5N       20260101001090100000005000 0500000000001260   
0601TIR5N       20260101001095100000005000 0500000000001260   
0601TIR5N       20260101001100100000005000 0500000000001260   
0601TIR5N       20260101001105100000005000 0500000000001270   
0601TIR5N       20260101001110100000005000 0500000000001270   
0601TIR5N       20260101001115100000005000 0500000000001280   
0601TIR5N       20260101001120100000005000 0500000000001280   
0601TIR5N       20260101001125100000005000 0500000000001280   
0601TIR5N       20260101001130100000005000 0500000000001280   
0601TIR5N       20260101001135100000005000 0500000000001280   
0601TIR5N       20260101001140100000005000 0500000000001290   
0601TIR5N       20260101001145100000005000 0500000000001290   
0601TIR5N       20260101001150100000005000 0500000000001300   
0601TIR5N       20260101001155100000005000 0500000000001300   
0601TIR5N       20260101001160100000005000 0500000000001310   
0601TIR5N       20260101001165100000005000 0500000000001310   
0601TIR5N       20260101001170100000005000 0500000000001320   
0601TIR5N       20260101001175100000005000 0500000000001320   
0601TIR5N       20260101001180100000005000 0500000000001320   
0601TIR5N       20260101001185100000005000 0500000000001320   
0601TIR5N       20260101001190100000005000 0500000000001330   
0601TIR5N       20260101001195100000005000 0500000000001330   
0601TIR5N       20260101001200100000005000 0500000000001330   
0601TIR5N       20260101001205100000005000 0500000000001340   
0601TIR5N       20260101001210100000005000 0500000000001340   
0601TIR5N       20260101001215100000005000 0500000000001350   
0601TIR5N       20260101001220100000005000 0500000000001350   
0601TIR5N       20260101001225100000005000 0500000000001360   
0601TIR5N       20260101001230100000005000 0500000000001360   
0601TIR5N       20260101001235100000005000 0500000000001360   
0601TIR5N       20260101001240100000005000 0500000000001360   
0601TIR5N       20260101001245100000005000 0500000000001360   
0601TIR5N       20260101001250100000005000 0500000000001370   
0601TIR5N       20260101001255100000005000 0500000000001370   
0601TIR5N       20260101001260100000005000 0500000000001380   
0601TIR5N       20260101001265100000005000 0500000000001380   
0601TIR5N       20260101001270100000005000 0500000000001390   
0601TIR5N       20260101001275100000005000 0500000000001390   
0601TIR5N       20260101001280100000005000 0500000000001400   
0601TIR5N       20260101001285100000005000 0500000000001400   
0601TIR5N       20260101001290100000005000 0500000000001400   
0601TIR5N       20260101001295100000005000 0500000000001400   
0601TIR5N       20260101001300100000005000 0500000000001400   
0601TIR5N       20260101001305100000005000 0500000000001410   
0601TIR5N       20260101001310100000005000 0500000000001410   
0601TIR5N       20260101001315100000005000 0500000000001420   
0601TIR5N       20260101001320100000005000 0500000000001420   
0601TIR5N       20260101001325100000005000 0500000000001420   
0601TIR5N       20260101001330100000005000 0500000000001430   
0601TIR5N       20260101001335100000005000 0500000000001430   
0601TIR5N       20260101001340100000005000 0500000000001430   
0601TIR5N       20260101001345100000005000 0500000000001440   
0601TIR5N       20260101001350100000005000 0500000000001440   
0601TIR5N       20260101001355100000005000 0500000000001440   
0601TIR5N       20260101001360100000005000 0500000000001440   
0601TIR5N       20260101001365100000005000 0500000000001440   
0601TIR5N       20260101001370100000005000 0500000000001450   
0601TIR5N       20260101001375100000005000 0500000000001450   
0601TIR5N       20260101001380100000005000 0500000000001460   
0601TIR5N       20260101001385100000005000 0500000000001460   
0601TIR5N       20260101001390100000005000 0500000000001460   
0601TIR5N       20260101001395100000005000 0500000000001470   
0601TIR5N       20260101001400100000005000 0500000000001470   
0601TIR5N       20260101001405100000005000 0500000000001470   
0601TIR5N       20260101001410100000005000 0500000000001480   
0601TIR5N       20260101001415100000005000 0500000000001480   
0601TIR5N       20260101001420100000005000 0500000000001480   
0601TIR5N       20260101001425100000005000 0500000000001480   
0601TIR5N       20260101001430100000005000 0500000000001480   
0601TIR5N       20260101001435100000005000 0500000000001480   
0601TIR5N       20260101001440100000005000 0500000000001490   
0601TIR5N       20260101001445100000005000 0500000000001490   
0601TIR5N       20260101001450100000005000 0500000000001500   
0601TIR5N       20260101001455100000005000 0500000000001500   
0601TIR5N       20260101001460100000005000 0500000000001500   
0601TIR5N       20260101001465100000005000 0500000000001510   
0601TIR5N       20260101001470100000005000 0500000000001510   
0601TIR5N       20260101001475100000005000 0500000000001510   
0601TIR5N       20260101001480100000005000 0500000000001520   
0601TIR5N       20260101001485100000005000 0500000000001520   
0601TIR5N       20260101001490100000005000 0500000000001520   
0601TIR5N       20260101001495100000005000 0500000000001520   
0601TIR5N       20260101001500100000005000 0500000000001520   
0601TIR5N       20260101001505100000005000 0500000000001530   
0601TIR5N       20260101001510100000005000 0500000000001530   
0601TIR5N       20260101001515100000005000 0500000000001540   
0601TIR5N       20260101001520100000005000 0500000000001540   
0601TIR5N       20260101001525100000005000 0500000000001540   
0601TIR5N       20260101001530100000005000 0500000000001550   
0601TIR5N       20260101001535100000005000 0500000000001550   
0601TIR5N       20260101001540100000005000 0500000000001550   
0601TIR5N       20260101001545100000005000 0500000000001560   
0601TIR5N       20260101001550100000005000 0500000000001560   
0601TIR5N       20260101001555100000005000 0500000000001560   
0601TIR5N       20260101001560100000005000 0500000000001560   
0601TIR5N       20260101001565100000005000 0500000000001560   
0601TIR5N       20260101001570100000005000 0500000000001560   
0601TIR5N       20260101001575100000005000 0500000000001570   
0601TIR5N       20260101001580100000005000 0500000000001570   
0601TIR5N       20260101001585100000005000 0500000000001570   
0601TIR5N       20260101001590100000005000 0500000000001580   
0601TIR5N       20260101001595100000005000 0500000000001580   
0601TIR5N       20260101001600100000005000 0500000000001580   
0601TIR5N       20260101001605100000005000 0500000000001590   
0601TIR5N       20260101001610100000005000 0500000000001590   
0601TIR5N       20260101001615100000005000 0500000000001590   
0601TIR5N       20260101001620100000005000 0500000000001600   
0601TIR5N       20260101001625100000005000 0500000000001600   
0601TIR5N       20260101001630100000005000 0500000000001600   
0601TIR5N       20260101001635100000005000 0500000000001600   
0601TIR5N       20260101001640100000005000 0500000000001600   
0601TIR5N       20260101001645100000005000 0500000000001600   
0601TIR5N       20260101001650100000005000 0500000000001610   
0601TIR5N       20260101001655100000005000 0500000000001610   
0601TIR5N       20260101001660100000005000 0500000000001610   
0601TIR5N       20260101001665100000005000 0500000000001620   
0601TIR5N       20260101001670100000005000 0500000000001620   
0601TIR5N       20260101001675100000005000 0500000000001620   
0601TIR5N       20260101001680100000005000 0500000000001620   
0601TIR5N       20260101001685100000005000 0500000000001630   
0601TIR5N       20260101001690100000005000 0500000000001630   
0601TIR5N       20260101001695100000005000 0500000000001630   
0601TIR5N       20260101001700100000005000 0500000000001640   
0601TIR5N       20260101001705100000005000 0500000000001640   
0601TIR5N       20260101001710100000005000 0500000000001640   
0601TIR5N       20260101001715100000005000 0500000000001640   
0601TIR5N       20260101001720100000005000 0500000000001640   
0601TIR5N       20260101001725100000005000 0500000000001640   
0601TIR5N       20260101001730100000005000 0500000000001640   
0601TIR5N       20260101001735100000005000 0500000000001650   
0601TIR5N       20260101001740100000005000 0500000000001650   
0601TIR5N       20260101001745100000005000 0500000000001650   
0601TIR5N       20260101001750100000005000 0500000000001660   
0601TIR5N       20260101001755100000005000 0500000000001660   
0601TIR5N       20260101001760100000005000 0500000000001660   
0601TIR5N       20260101001765100000005000 0500000000001660   
0601TIR5N       20260101001770100000005000 0500000000001670   
0601TIR5N       20260101001775100000005000 0500000000001670   
0601TIR5N       20260101001780100000005000 0500000000001670   
0601TIR5N       20260101001785100000005000 0500000000001670   
0601TIR5N       20260101001790100000005000 0500000000001680   
0601TIR5N       20260101001795100000005000 0500000000001680   
0601TIR5N       20260101001800100000005000 0500000000001680   
0601TIR5N       20260101001805100000005000 0500000000001680   
0601TIR5N       20260101001810100000005000 0500000000001680   
0601TIR5N       20260101001815100000005000 0500000000001680   
0601TIR5N       20260101001820100000005000 0500000000001680   
0601TIR5N       20260101001825100000005000 0500000000001690   
0601TIR5N       20260101001830100000005000 0500000000001690   
0601TIR5N       20260101001835100000005000 0500000000001690   
0601TIR5N       20260101001840100000005000 0500000000001690   
0601TIR5N       20260101001845100000005000 0500000000001700   
0601TIR5N       20260101001850100000005000 0500000000001700   
0601TIR5N       20260101001855100000005000 0500000000001700   
0601TIR5N       20260101001860100000005000 0500000000001700   
0601TIR5N       20260101001865100000005000 0500000000001700   
0601TIR5N       20260101001870100000005000 0500000000001710   
0601TIR5N       20260101001875100000005000 0500000000001710   
0601TIR5N       20260101001880100000005000 0500000000001710   
0601TIR5N       20260101001885100000005000 0500000000001720   
0601TIR5N       20260101001890100000005000 0500000000001720   
0601TIR5N       20260101001895100000005000 0500000000001720   
0601TIR5N       20260101001900100000005000 0500000000001720   
0601TIR5N       20260101001905100000005000 0500000000001720   
0601TIR5N       20260101001910100000005000 0500000000001720   
0601TIR5N       20260101001915100000005000 0500000000001720   
0601TIR5N       20260101001920100000005000 0500000000001730   
0601TIR5N       20260101001925100000005000 0500000000001730   
0601TIR5N       20260101001930100000005000 0500000000001730   
0601TIR5N       20260101001935100000005000 0500000000001730   
0601TIR5N       20260101001940100000005000 0500000000001740   
0601TIR5N       20260101001945100000005000 0500000000001740   
0601TIR5N       20260101001950100000005000 0500000000001740   
0601TIR5N       20260101001955100000005000 0500000000001750   
0601TIR5N       20260101001960100000005000 0500000000001750   
0601TIR5N       20260101001965100000005000 0500000000001750   
0601TIR5N       20260101001970100000005000 0500000000001750   
0601TIR5N       20260101001975100000005000 0500000000001760   
0601TIR5N       20260101001980100000005000 0500000000001760   
0601TIR5N       20260101001985100000005000 0500000000001760   
0601TIR5N       20260101001990100000005000 0500000000001760   
0601TIR5N       20260101001995100000005000 0500000000001760   
0601TIR5N       20260101002000100000005000 0500000000001760   
0601TIR5N       20260101002005100000005000 0500000000001760   
0601TIR5N       20260101002010100000005000 0500000000001760   
0601TIR5N       20260101002015100000005000 0500000000001770   
0601TIR5N       20260101002020100000005000 0500000000001770   
0601TIR5N       20260101002025100000005000 0500000000001770   
0601TIR5N       20260101002030100000005000 0500000000001770   
0601TIR5N       20260101002035100000005000 0500000000001780   
0601TIR5N       20260101002040100000005000 0500000000001780   
0601TIR5N       20260101002045100000005000 0500000000001780   
0601TIR5N       20260101002050100000005000 0500000000001780   
