00TI               20231221                                                                                   
0601TIS2N       20240101005700100000005000 0200000000002280   
0601TIS2N       20240101005705100000005000 0200000000002280   
0601TIS2N       20240101005710100000005000 0200000000002280   
0601TIS2N       20240101005715100000005000 0200000000002280   
0601TIS2N       20240101005720100000005000 0200000000002280   
0601TIS2N       20240101005725100000005000 0200000000002280   
0601TIS2N       20240101005730100000005000 0200000000002280   
0601TIS2N       20240101005735100000005000 0200000000002280   
0601TIS2N       20240101005740100000005000 0200000000002280   
0601TIS2N       20240101005745100000005000 0200000000002280   
0601TIS2N       20240101005750100000005000 0200000000002280   
0601TIS2N       20240101005755100000005000 0200000000002280   
0601TIS2N       20240101005760100000005000 0200000000002280   
0601TIS2N       20240101005765100000005000 0200000000002280   
0601TIS2N       20240101005770100000005000 0200000000002280   
0601TIS2N       20240101005775100000005000 0200000000002280   
0601TIS2N       20240101005780100000005000 0200000000002280   
0601TIS2N       20240101005785100000005000 0200000000002280   
0601TIS2N       20240101005790100000005000 0200000000002280   
0601TIS2N       20240101005795100000005000 0200000000002290   
0601TIS2N       20240101005800100000005000 0200000000002290   
0601TIS2N       20240101005805100000005000 0200000000002290   
0601TIS2N       20240101005810100000005000 0200000000002290   
0601TIS2N       20240101005815100000005000 0200000000002290   
0601TIS2N       20240101005820100000005000 0200000000002290   
0601TIS2N       20240101005825100000005000 0200000000002290   
0601TIS2N       20240101005830100000005000 0200000000002290   
0601TIS2N       20240101005835100000005000 0200000000002290   
0601TIS2N       20240101005840100000005000 0200000000002290   
0601TIS2N       20240101005845100000005000 0200000000002290   
0601TIS2N       20240101005850100000005000 0200000000002290   
0601TIS2N       20240101005855100000005000 0200000000002290   
0601TIS2N       20240101005860100000005000 0200000000002290   
0601TIS2N       20240101005865100000005000 0200000000002290   
0601TIS2N       20240101005870100000005000 0200000000002290   
0601TIS2N       20240101005875100000005000 0200000000002290   
0601TIS2N       20240101005880100000005000 0200000000002300   
0601TIS2N       20240101005885100000005000 0200000000002300   
0601TIS2N       20240101005890100000005000 0200000000002300   
0601TIS2N       20240101005895100000005000 0200000000002300   
0601TIS2N       20240101005900100000005000 0200000000002300   
0601TIS2N       20240101005905100000005000 0200000000002300   
0601TIS2N       20240101005910100000005000 0200000000002300   
0601TIS2N       20240101005915100000005000 0200000000002300   
0601TIS2N       20240101005920100000005000 0200000000002300   
0601TIS2N       20240101005925100000005000 0200000000002300   
0601TIS2N       20240101005930100000005000 0200000000002300   
0601TIS2N       20240101005935100000005000 0200000000002300   
0601TIS2N       20240101005940100000005000 0200000000002300   
0601TIS2N       20240101005945100000005000 0200000000002300   
0601TIS2N       20240101005950100000005000 0200000000002300   
0601TIS2N       20240101005955100000005000 0200000000002300   
0601TIS2N       20240101005960100000005000 0200000000002300   
0601TIS2N       20240101005965100000005000 0200000000002310   
0601TIS2N       20240101005970100000005000 0200000000002310   
0601TIS2N       20240101005975100000005000 0200000000002310   
0601TIS2N       20240101005980100000005000 0200000000002310   
0601TIS2N       20240101005985100000005000 0200000000002310   
0601TIS2N       20240101005990100000005000 0200000000002310   
0601TIS2N       20240101005995100000005000 0200000000002310   
0601TIS2N       20240101006000100000005000 0200000000002310   
0601TIS2N       20240101006005100000005000 0200000000002310   
0601TIS2N       20240101006010100000005000 0200000000002310   
0601TIS2N       20240101006015100000005000 0200000000002310   
0601TIS2N       20240101006020100000005000 0200000000002310   
0601TIS2N       20240101006025100000005000 0200000000002310   
0601TIS2N       20240101006030100000005000 0200000000002310   
0601TIS2N       20240101006035100000005000 0200000000002310   
0601TIS2N       20240101006040100000005000 0200000000002310   
0601TIS2N       20240101006045100000005000 0200000000002310   
0601TIS2N       20240101006050100000005000 0200000000002310   
0601TIS2N       20240101006055100000005000 0200000000002320   
0601TIS2N       20240101006060100000005000 0200000000002320   
0601TIS2N       20240101006065100000005000 0200000000002320   
0601TIS2N       20240101006070100000005000 0200000000002320   
0601TIS2N       20240101006075100000005000 0200000000002320   
0601TIS2N       20240101006080100000005000 0200000000002320   
0601TIS2N       20240101006085100000005000 0200000000002320   
0601TIS2N       20240101006090100000005000 0200000000002320   
0601TIS2N       20240101006095100000005000 0200000000002320   
0601TIS2N       20240101006100100000005000 0200000000002320   
0601TIS2N       20240101006105100000005000 0200000000002320   
0601TIS2N       20240101006110100000005000 0200000000002320   
0601TIS2N       20240101006115100000005000 0200000000002320   
0601TIS2N       20240101006120100000005000 0200000000002320   
0601TIS2N       20240101006125100000005000 0200000000002320   
0601TIS2N       20240101006130100000005000 0200000000002320   
0601TIS2N       20240101006135100000005000 0200000000002320   
0601TIS2N       20240101006140100000005000 0200000000002320   
0601TIS2N       20240101006145100000005000 0200000000002320   
0601TIS2N       20240101006150100000005000 0200000000002320   
0601TIS2N       20240101006155100000005000 0200000000002320   
0601TIS2N       20240101006160100000005000 0200000000002320   
0601TIS2N       20240101006165100000005000 0200000000002320   
0601TIS2N       20240101006170100000005000 0200000000002320   
0601TIS2N       20240101006175100000005000 0200000000002320   
0601TIS2N       20240101006180100000005000 0200000000002320   
0601TIS2N       20240101006185100000005000 0200000000002320   
0601TIS2N       20240101006190100000005000 0200000000002320   
0601TIS2N       20240101006195100000005000 0200000000002320   
0601TIS2N       20240101006200100000005000 0200000000002320   
0601TIS2N       20240101006205100000005000 0200000000002320   
0601TIS2N       20240101006210100000005000 0200000000002320   
0601TIS2N       20240101006215100000005000 0200000000002320   
0601TIS2N       20240101006220100000005000 0200000000002320   
0601TIS2N       20240101006225100000005000 0200000000002320   
0601TIS2N       20240101006230100000005000 0200000000002320   
0601TIS2N       20240101006235100000005000 0200000000002320   
0601TIS2N       20240101006240100000005000 0200000000002320   
0601TIS2N       20240101006245100000005000 0200000000002330   
0601TIS2N       20240101006250100000005000 0200000000002330   
0601TIS2N       20240101006255100000005000 0200000000002330   
0601TIS2N       20240101006260100000005000 0200000000002330   
0601TIS2N       20240101006265100000005000 0200000000002330   
0601TIS2N       20240101006270100000005000 0200000000002330   
0601TIS2N       20240101006275100000005000 0200000000002330   
0601TIS2N       20240101006280100000005000 0200000000002330   
0601TIS2N       20240101006285100000005000 0200000000002330   
0601TIS2N       20240101006290100000005000 0200000000002330   
0601TIS2N       20240101006295100000005000 0200000000002330   
0601TIS2N       20240101006300100000005000 0200000000002330   
0601TIS2N       20240101006305100000005000 0200000000002330   
0601TIS2N       20240101006310100000005000 0200000000002330   
0601TIS2N       20240101006315100000005000 0200000000002330   
0601TIS2N       20240101006320100000005000 0200000000002330   
0601TIS2N       20240101006325100000005000 0200000000002330   
0601TIS2N       20240101006330100000005000 0200000000002330   
0601TIS2N       20240101006335100000005000 0200000000002330   
0601TIS2N       20240101006340100000005000 0200000000002340   
0601TIS2N       20240101006345100000005000 0200000000002340   
0601TIS2N       20240101006350100000005000 0200000000002340   
0601TIS2N       20240101006355100000005000 0200000000002340   
0601TIS2N       20240101006360100000005000 0200000000002340   
0601TIS2N       20240101006365100000005000 0200000000002340   
0601TIS2N       20240101006370100000005000 0200000000002340   
0601TIS2N       20240101006375100000005000 0200000000002340   
0601TIS2N       20240101006380100000005000 0200000000002340   
0601TIS2N       20240101006385100000005000 0200000000002340   
0601TIS2N       20240101006390100000005000 0200000000002340   
0601TIS2N       20240101006395100000005000 0200000000002340   
0601TIS2N       20240101006400100000005000 0200000000002340   
0601TIS2N       20240101006405100000005000 0200000000002340   
0601TIS2N       20240101006410100000005000 0200000000002340   
0601TIS2N       20240101006415100000005000 0200000000002340   
0601TIS2N       20240101006420100000005000 0200000000002340   
0601TIS2N       20240101006425100000005000 0200000000002340   
0601TIS2N       20240101006430100000005000 0200000000002340   
0601TIS2N       20240101006435100000005000 0200000000002340   
0601TIS2N       20240101006440100000005000 0200000000002340   
0601TIS2N       20240101006445100000005000 0200000000002350   
0601TIS2N       20240101006450100000005000 0200000000002350   
0601TIS2N       20240101006455100000005000 0200000000002350   
0601TIS2N       20240101006460100000005000 0200000000002350   
0601TIS2N       20240101006465100000005000 0200000000002350   
0601TIS2N       20240101006470100000005000 0200000000002350   
0601TIS2N       20240101006475100000005000 0200000000002350   
0601TIS2N       20240101006480100000005000 0200000000002350   
0601TIS2N       20240101006485100000005000 0200000000002350   
0601TIS2N       20240101006490100000005000 0200000000002350   
0601TIS2N       20240101006495100000005000 0200000000002350   
0601TIS2N       20240101006500100000005000 0200000000002350   
0601TIS2N       20240101006505100000005000 0200000000002350   
0601TIS2N       20240101006510100000005000 0200000000002350   
0601TIS2N       20240101006515100000005000 0200000000002350   
0601TIS2N       20240101006520100000005000 0200000000002350   
0601TIS2N       20240101006525100000005000 0200000000002350   
0601TIS2N       20240101006530100000005000 0200000000002350   
0601TIS2N       20240101006535100000005000 0200000000002350   
0601TIS2N       20240101006540100000005000 0200000000002350   
0601TIS2N       20240101006545100000005000 0200000000002350   
0601TIS2N       20240101006550100000005000 0200000000002360   
0601TIS2N       20240101006555100000005000 0200000000002360   
0601TIS2N       20240101006560100000005000 0200000000002360   
0601TIS2N       20240101006565100000005000 0200000000002360   
0601TIS2N       20240101006570100000005000 0200000000002360   
0601TIS2N       20240101006575100000005000 0200000000002360   
0601TIS2N       20240101006580100000005000 0200000000002360   
0601TIS2N       20240101006585100000005000 0200000000002360   
0601TIS2N       20240101006590100000005000 0200000000002360   
0601TIS2N       20240101006595100000005000 0200000000002360   
0601TIS2N       20240101006600100000005000 0200000000002360   
0601TIS2N       20240101006605100000005000 0200000000002360   
0601TIS2N       20240101006610100000005000 0200000000002360   
0601TIS2N       20240101006615100000005000 0200000000002360   
0601TIS2N       20240101006620100000005000 0200000000002360   
0601TIS2N       20240101006625100000005000 0200000000002360   
0601TIS2N       20240101006630100000005000 0200000000002360   
0601TIS2N       20240101006635100000005000 0200000000002360   
0601TIS2N       20240101006640100000005000 0200000000002360   
0601TIS2N       20240101006645100000005000 0200000000002360   
0601TIS2N       20240101006650100000005000 0200000000002360   
0601TIS2N       20240101006655100000005000 0200000000002360   
0601TIS2N       20240101006660100000005000 0200000000002360   
0601TIS2N       20240101006665100000005000 0200000000002360   
0601TIS2N       20240101006670100000005000 0200000000002360   
0601TIS2N       20240101006675100000005000 0200000000002360   
0601TIS2N       20240101006680100000005000 0200000000002360   
0601TIS2N       20240101006685100000005000 0200000000002360   
0601TIS2N       20240101006690100000005000 0200000000002360   
0601TIS2N       20240101006695100000005000 0200000000002360   
0601TIS2N       20240101006700100000005000 0200000000002360   
0601TIS2N       20240101006705100000005000 0200000000002360   
0601TIS2N       20240101006710100000005000 0200000000002360   
0601TIS2N       20240101006715100000005000 0200000000002360   
0601TIS2N       20240101006720100000005000 0200000000002360   
0601TIS2N       20240101006725100000005000 0200000000002360   
0601TIS2N       20240101006730100000005000 0200000000002360   
0601TIS2N       20240101006735100000005000 0200000000002360   
0601TIS2N       20240101006740100000005000 0200000000002360   
0601TIS2N       20240101006745100000005000 0200000000002360   
0601TIS2N       20240101006750100000005000 0200000000002360   
0601TIS2N       20240101006755100000005000 0200000000002360   
0601TIS2N       20240101006760100000005000 0200000000002360   
0601TIS2N       20240101006765100000005000 0200000000002360   
0601TIS2N       20240101006770100000005000 0200000000002370   
0601TIS2N       20240101006775100000005000 0200000000002370   
0601TIS2N       20240101006780100000005000 0200000000002370   
0601TIS2N       20240101006785100000005000 0200000000002370   
0601TIS2N       20240101006790100000005000 0200000000002370   
0601TIS2N       20240101006795100000005000 0200000000002370   
0601TIS2N       20240101006800100000005000 0200000000002370   
0601TIS2N       20240101006805100000005000 0200000000002370   
0601TIS2N       20240101006810100000005000 0200000000002370   
0601TIS2N       20240101006815100000005000 0200000000002370   
0601TIS2N       20240101006820100000005000 0200000000002370   
0601TIS2N       20240101006825100000005000 0200000000002370   
0601TIS2N       20240101006830100000005000 0200000000002370   
0601TIS2N       20240101006835100000005000 0200000000002370   
0601TIS2N       20240101006840100000005000 0200000000002370   
0601TIS2N       20240101006845100000005000 0200000000002370   
0601TIS2N       20240101006850100000005000 0200000000002370   
0601TIS2N       20240101006855100000005000 0200000000002370   
0601TIS2N       20240101006860100000005000 0200000000002370   
0601TIS2N       20240101006865100000005000 0200000000002370   
0601TIS2N       20240101006870100000005000 0200000000002370   
0601TIS2N       20240101006875100000005000 0200000000002370   
0601TIS2N       20240101006880100000005000 0200000000002370   
0601TIS2N       20240101006885100000005000 0200000000002370   
0601TIS2N       20240101006890100000005000 0200000000002380   
0601TIS2N       20240101006895100000005000 0200000000002380   
0601TIS2N       20240101006900100000005000 0200000000002380   
0601TIS2N       20240101006905100000005000 0200000000002380   
0601TIS2N       20240101006910100000005000 0200000000002380   
0601TIS2N       20240101006915100000005000 0200000000002380   
0601TIS2N       20240101006920100000005000 0200000000002380   
0601TIS2N       20240101006925100000005000 0200000000002380   
0601TIS2N       20240101006930100000005000 0200000000002380   
0601TIS2N       20240101006935100000005000 0200000000002380   
0601TIS2N       20240101006940100000005000 0200000000002380   
0601TIS2N       20240101006945100000005000 0200000000002380   
0601TIS2N       20240101006950100000005000 0200000000002380   
0601TIS2N       20240101006955100000005000 0200000000002380   
0601TIS2N       20240101006960100000005000 0200000000002380   
0601TIS2N       20240101006965100000005000 0200000000002380   
0601TIS2N       20240101006970100000005000 0200000000002380   
0601TIS2N       20240101006975100000005000 0200000000002380   
0601TIS2N       20240101006980100000005000 0200000000002380   
0601TIS2N       20240101006985100000005000 0200000000002380   
0601TIS2N       20240101006990100000005000 0200000000002380   
0601TIS2N       20240101006995100000005000 0200000000002380   
0601TIS2N       20240101007000100000005000 0200000000002380   
0601TIS2N       20240101007005100000005000 0200000000002380   
0601TIS2N       20240101007010100000005000 0200000000002390   
0601TIS2N       20240101007015100000005000 0200000000002390   
0601TIS2N       20240101007020100000005000 0200000000002390   
0601TIS2N       20240101007025100000005000 0200000000002390   
0601TIS2N       20240101007030100000005000 0200000000002390   
0601TIS2N       20240101007035100000005000 0200000000002390   
0601TIS2N       20240101007040100000005000 0200000000002390   
0601TIS2N       20240101007045100000005000 0200000000002390   
0601TIS2N       20240101007050100000005000 0200000000002390   
0601TIS2N       20240101007055100000005000 0200000000002390   
0601TIS2N       20240101007060100000005000 0200000000002390   
0601TIS2N       20240101007065100000005000 0200000000002390   
0601TIS2N       20240101007070100000005000 0200000000002390   
0601TIS2N       20240101007075100000005000 0200000000002390   
0601TIS2N       20240101007080100000005000 0200000000002390   
0601TIS2N       20240101007085100000005000 0200000000002390   
0601TIS2N       20240101007090100000005000 0200000000002390   
0601TIS2N       20240101007095100000005000 0200000000002390   
0601TIS2N       20240101007100100000005000 0200000000002390   
0601TIS2N       20240101007105100000005000 0200000000002390   
0601TIS2N       20240101007110100000005000 0200000000002390   
0601TIS2N       20240101007115100000005000 0200000000002390   
0601TIS2N       20240101007120100000005000 0200000000002390   
0601TIS2N       20240101007125100000005000 0200000000002390   
0601TIS2N       20240101007130100000005000 0200000000002400   
0601TIS2N       20240101007135100000005000 0200000000002400   
0601TIS2N       20240101007140100000005000 0200000000002400   
0601TIS2N       20240101007145100000005000 0200000000002400   
0601TIS2N       20240101007150100000005000 0200000000002400   
0601TIS2N       20240101007155100000005000 0200000000002400   
0601TIS2N       20240101007160100000005000 0200000000002400   
0601TIS2N       20240101007165100000005000 0200000000002400   
0601TIS2N       20240101007170100000005000 0200000000002400   
0601TIS2N       20240101007175100000005000 0200000000002400   
0601TIS2N       20240101007180100000005000 0200000000002400   
0601TIS2N       20240101007185100000005000 0200000000002400   
0601TIS2N       20240101007190100000005000 0200000000002400   
0601TIS2N       20240101007195100000005000 0200000000002400   
0601TIS2N       20240101007200100000005000 0200000000002400   
0601TIS2N       20240101007205100000005000 0200000000002400   
0601TIS2N       20240101007210100000005000 0200000000002400   
0601TIS2N       20240101007215100000005000 0200000000002400   
0601TIS2N       20240101007220100000005000 0200000000002400   
0601TIS2N       20240101007225100000005000 0200000000002400   
0601TIS2N       20240101007230100000005000 0200000000002400   
0601TIS2N       20240101007235100000005000 0200000000002400   
0601TIS2N       20240101007240100000005000 0200000000002400   
0601TIS2N       20240101007245100000005000 0200000000002400   
0601TIS2N       20240101007250100000005000 0200000000002400   
0601TIS2N       20240101007255100000005000 0200000000002400   
0601TIS2N       20240101007260100000005000 0200000000002400   
0601TIS2N       20240101007265100000005000 0200000000002400   
0601TIS2N       20240101007270100000005000 0200000000002400   
0601TIS2N       20240101007275100000005000 0200000000002400   
0601TIS2N       20240101007280100000005000 0200000000002400   
0601TIS2N       20240101007285100000005000 0200000000002400   
0601TIS2N       20240101007290100000005000 0200000000002400   
0601TIS2N       20240101007295100000005000 0200000000002400   
0601TIS2N       20240101007300100000005000 0200000000002400   
0601TIS2N       20240101007305100000005000 0200000000002400   
0601TIS2N       20240101007310100000005000 0200000000002400   
0601TIS2N       20240101007315100000005000 0200000000002400   
0601TIS2N       20240101007320100000005000 0200000000002400   
0601TIS2N       20240101007325100000005000 0200000000002400   
0601TIS2N       20240101007330100000005000 0200000000002400   
0601TIS2N       20240101007335100000005000 0200000000002400   
0601TIS2N       20240101007340100000005000 0200000000002400   
0601TIS2N       20240101007345100000005000 0200000000002400   
0601TIS2N       20240101007350100000005000 0200000000002400   
0601TIS2N       20240101007355100000005000 0200000000002400   
0601TIS2N       20240101007360100000005000 0200000000002400   
0601TIS2N       20240101007365100000005000 0200000000002400   
0601TIS2N       20240101007370100000005000 0200000000002400   
0601TIS2N       20240101007375100000005000 0200000000002400   
0601TIS2N       20240101007380100000005000 0200000000002410   
0601TIS2N       20240101007385100000005000 0200000000002410   
0601TIS2N       20240101007390100000005000 0200000000002410   
0601TIS2N       20240101007395100000005000 0200000000002410   
0601TIS2N       20240101007400100000005000 0200000000002410   
0601TIS2N       20240101007405100000005000 0200000000002410   
0601TIS2N       20240101007410100000005000 0200000000002410   
0601TIS2N       20240101007415100000005000 0200000000002410   
0601TIS2N       20240101007420100000005000 0200000000002410   
0601TIS2N       20240101007425100000005000 0200000000002410   
0601TIS2N       20240101007430100000005000 0200000000002410   
0601TIS2N       20240101007435100000005000 0200000000002410   
0601TIS2N       20240101007440100000005000 0200000000002410   
0601TIS2N       20240101007445100000005000 0200000000002410   
0601TIS2N       20240101007450100000005000 0200000000002410   
0601TIS2N       20240101007455100000005000 0200000000002410   
0601TIS2N       20240101007460100000005000 0200000000002410   
0601TIS2N       20240101007465100000005000 0200000000002410   
0601TIS2N       20240101007470100000005000 0200000000002410   
0601TIS2N       20240101007475100000005000 0200000000002410   
0601TIS2N       20240101007480100000005000 0200000000002410   
0601TIS2N       20240101007485100000005000 0200000000002410   
0601TIS2N       20240101007490100000005000 0200000000002420   
0601TIS2N       20240101007495100000005000 0200000000002420   
0601TIS2N       20240101007500100000005000 0200000000002420   
0601TIS2N       20240101007505100000005000 0200000000002420   
0601TIS2N       20240101007510100000005000 0200000000002420   
0601TIS2N       20240101007515100000005000 0200000000002420   
0601TIS2N       20240101007520100000005000 0200000000002420   
0601TIS2N       20240101007525100000005000 0200000000002420   
0601TIS2N       20240101007530100000005000 0200000000002420   
0601TIS2N       20240101007535100000005000 0200000000002420   
0601TIS2N       20240101007540100000005000 0200000000002420   
0601TIS2N       20240101007545100000005000 0200000000002420   
0601TIS2N       20240101007550100000005000 0200000000002420   
0601TIS2N       20240101007555100000005000 0200000000002420   
0601TIS2N       20240101007560100000005000 0200000000002420   
0601TIS2N       20240101007565100000005000 0200000000002420   
0601TIS2N       20240101007570100000005000 0200000000002420   
0601TIS2N       20240101007575100000005000 0200000000002420   
0601TIS2N       20240101007580100000005000 0200000000002420   
0601TIS2N       20240101007585100000005000 0200000000002420   
0601TIS2N       20240101007590100000005000 0200000000002420   
0601TIS2N       20240101007595100000005000 0200000000002420   
0601TIS2N       20240101007600100000005000 0200000000002430   
0601TIS2N       20240101007605100000005000 0200000000002430   
0601TIS2N       20240101007610100000005000 0200000000002430   
0601TIS2N       20240101007615100000005000 0200000000002430   
0601TIS2N       20240101007620100000005000 0200000000002430   
0601TIS2N       20240101007625100000005000 0200000000002430   
0601TIS2N       20240101007630100000005000 0200000000002430   
0601TIS2N       20240101007635100000005000 0200000000002430   
0601TIS2N       20240101007640100000005000 0200000000002430   
0601TIS2N       20240101007645100000005000 0200000000002430   
0601TIS2N       20240101007650100000005000 0200000000002430   
0601TIS2N       20240101007655100000005000 0200000000002430   
0601TIS2N       20240101007660100000005000 0200000000002430   
0601TIS2N       20240101007665100000005000 0200000000002430   
0601TIS2N       20240101007670100000005000 0200000000002430   
0601TIS2N       20240101007675100000005000 0200000000002430   
0601TIS2N       20240101007680100000005000 0200000000002430   
0601TIS2N       20240101007685100000005000 0200000000002430   
0601TIS2N       20240101007690100000005000 0200000000002430   
0601TIS2N       20240101007695100000005000 0200000000002430   
0601TIS2N       20240101007700100000005000 0200000000002430   
0601TIS2N       20240101007705100000005000 0200000000002430   
0601TIS2N       20240101007710100000005000 0200000000002430   
0601TIS2N       20240101007715100000005000 0200000000002440   
0601TIS2N       20240101007720100000005000 0200000000002440   
0601TIS2N       20240101007725100000005000 0200000000002440   
0601TIS2N       20240101007730100000005000 0200000000002440   
0601TIS2N       20240101007735100000005000 0200000000002440   
0601TIS2N       20240101007740100000005000 0200000000002440   
0601TIS2N       20240101007745100000005000 0200000000002440   
0601TIS2N       20240101007750100000005000 0200000000002440   
0601TIS2N       20240101007755100000005000 0200000000002440   
0601TIS2N       20240101007760100000005000 0200000000002440   
0601TIS2N       20240101007765100000005000 0200000000002440   
0601TIS2N       20240101007770100000005000 0200000000002440   
0601TIS2N       20240101007775100000005000 0200000000002440   
0601TIS2N       20240101007780100000005000 0200000000002440   
0601TIS2N       20240101007785100000005000 0200000000002440   
0601TIS2N       20240101007790100000005000 0200000000002440   
0601TIS2N       20240101007795100000005000 0200000000002440   
0601TIS2N       20240101007800100000005000 0200000000002440   
0601TIS2N       20240101007805100000005000 0200000000002440   
0601TIS2N       20240101007810100000005000 0200000000002440   
0601TIS2N       20240101007815100000005000 0200000000002440   
0601TIS2N       20240101007820100000005000 0200000000002440   
0601TIS2N       20240101007825100000005000 0200000000002440   
0601TIS2N       20240101007830100000005000 0200000000002440   
0601TIS2N       20240101007835100000005000 0200000000002440   
0601TIS2N       20240101007840100000005000 0200000000002440   
0601TIS2N       20240101007845100000005000 0200000000002440   
0601TIS2N       20240101007850100000005000 0200000000002440   
0601TIS2N       20240101007855100000005000 0200000000002440   
0601TIS2N       20240101007860100000005000 0200000000002440   
0601TIS2N       20240101007865100000005000 0200000000002440   
0601TIS2N       20240101007870100000005000 0200000000002440   
0601TIS2N       20240101007875100000005000 0200000000002440   
0601TIS2N       20240101007880100000005000 0200000000002440   
0601TIS2N       20240101007885100000005000 0200000000002440   
0601TIS2N       20240101007890100000005000 0200000000002440   
0601TIS2N       20240101007895100000005000 0200000000002440   
0601TIS2N       20240101007900100000005000 0200000000002440   
0601TIS2N       20240101007905100000005000 0200000000002440   
0601TIS2N       20240101007910100000005000 0200000000002440   
0601TIS2N       20240101007915100000005000 0200000000002440   
0601TIS2N       20240101007920100000005000 0200000000002440   
0601TIS2N       20240101007925100000005000 0200000000002440   
0601TIS2N       20240101007930100000005000 0200000000002440   
0601TIS2N       20240101007935100000005000 0200000000002440   
0601TIS2N       20240101007940100000005000 0200000000002440   
0601TIS2N       20240101007945100000005000 0200000000002440   
0601TIS2N       20240101007950100000005000 0200000000002440   
0601TIS2N       20240101007955100000005000 0200000000002450   
0601TIS2N       20240101007960100000005000 0200000000002450   
0601TIS2N       20240101007965100000005000 0200000000002450   
0601TIS2N       20240101007970100000005000 0200000000002450   
0601TIS2N       20240101007975100000005000 0200000000002450   
0601TIS2N       20240101007980100000005000 0200000000002450   
0601TIS2N       20240101007985100000005000 0200000000002450   
0601TIS2N       20240101007990100000005000 0200000000002450   
0601TIS2N       20240101007995100000005000 0200000000002450   
0601TIS2N       20240101008000100000005000 0200000000002450   
0601TIS2N       20240101008005100000005000 0200000000002450   
0601TIS2N       20240101008010100000005000 0200000000002450   
0601TIS2N       20240101008015100000005000 0200000000002450   
0601TIS2N       20240101008020100000005000 0200000000002450   
0601TIS2N       20240101008025100000005000 0200000000002450   
0601TIS2N       20240101008030100000005000 0200000000002450   
0601TIS2N       20240101008035100000005000 0200000000002450   
0601TIS2N       20240101008040100000005000 0200000000002450   
0601TIS2N       20240101008045100000005000 0200000000002450   
0601TIS2N       20240101008050100000005000 0200000000002450   
0601TIS2N       20240101008055100000005000 0200000000002450   
0601TIS2N       20240101008060100000005000 0200000000002450   
0601TIS2N       20240101008065100000005000 0200000000002450   
0601TIS2N       20240101008070100000005000 0200000000002450   
0601TIS2N       20240101008075100000005000 0200000000002450   
0601TIS2N       20240101008080100000005000 0200000000002450   
0601TIS2N       20240101008085100000005000 0200000000002460   
0601TIS2N       20240101008090100000005000 0200000000002460   
0601TIS2N       20240101008095100000005000 0200000000002460   
0601TIS2N       20240101008100100000005000 0200000000002460   
0601TIS2N       20240101008105100000005000 0200000000002460   
0601TIS2N       20240101008110100000005000 0200000000002460   
0601TIS2N       20240101008115100000005000 0200000000002460   
0601TIS2N       20240101008120100000005000 0200000000002460   
0601TIS2N       20240101008125100000005000 0200000000002460   
0601TIS2N       20240101008130100000005000 0200000000002460   
0601TIS2N       20240101008135100000005000 0200000000002460   
0601TIS2N       20240101008140100000005000 0200000000002460   
0601TIS2N       20240101008145100000005000 0200000000002460   
0601TIS2N       20240101008150100000005000 0200000000002460   
0601TIS2N       20240101008155100000005000 0200000000002460   
0601TIS2N       20240101008160100000005000 0200000000002460   
0601TIS2N       20240101008165100000005000 0200000000002460   
0601TIS2N       20240101008170100000005000 0200000000002460   
0601TIS2N       20240101008175100000005000 0200000000002460   
0601TIS2N       20240101008180100000005000 0200000000002460   
0601TIS2N       20240101008185100000005000 0200000000002460   
0601TIS2N       20240101008190100000005000 0200000000002460   
0601TIS2N       20240101008195100000005000 0200000000002460   
0601TIS2N       20240101008200100000005000 0200000000002460   
0601TIS2N       20240101008205100000005000 0200000000002460   
0601TIS2N       20240101008210100000005000 0200000000002470   
0601TIS2N       20240101008215100000005000 0200000000002470   
0601TIS2N       20240101008220100000005000 0200000000002470   
0601TIS2N       20240101008225100000005000 0200000000002470   
0601TIS2N       20240101008230100000005000 0200000000002470   
0601TIS2N       20240101008235100000005000 0200000000002470   
0601TIS2N       20240101008240100000005000 0200000000002470   
0601TIS2N       20240101008245100000005000 0200000000002470   
0601TIS2N       20240101008250100000005000 0200000000002470   
0601TIS2N       20240101008255100000005000 0200000000002470   
0601TIS2N       20240101008260100000005000 0200000000002470   
0601TIS2N       20240101008265100000005000 0200000000002470   
0601TIS2N       20240101008270100000005000 0200000000002470   
0601TIS2N       20240101008275100000005000 0200000000002470   
0601TIS2N       20240101008280100000005000 0200000000002470   
0601TIS2N       20240101008285100000005000 0200000000002470   
0601TIS2N       20240101008290100000005000 0200000000002470   
0601TIS2N       20240101008295100000005000 0200000000002470   
0601TIS2N       20240101008300100000005000 0200000000002470   
0601TIS2N       20240101008305100000005000 0200000000002470   
0601TIS2N       20240101008310100000005000 0200000000002470   
0601TIS2N       20240101008315100000005000 0200000000002470   
0601TIS2N       20240101008320100000005000 0200000000002470   
0601TIS2N       20240101008325100000005000 0200000000002470   
0601TIS2N       20240101008330100000005000 0200000000002470   
0601TIS2N       20240101008335100000005000 0200000000002470   
0601TIS2N       20240101008340100000005000 0200000000002470   
0601TIS2N       20240101008345100000005000 0200000000002480   
0601TIS2N       20240101008350100000005000 0200000000002480   
0601TIS2N       20240101008355100000005000 0200000000002480   
0601TIS2N       20240101008360100000005000 0200000000002480   
0601TIS2N       20240101008365100000005000 0200000000002480   
0601TIS2N       20240101008370100000005000 0200000000002480   
0601TIS2N       20240101008375100000005000 0200000000002480   
0601TIS2N       20240101008380100000005000 0200000000002480   
